url,domain,pais,source,label
https://maxicopias.net/RecuperaPassword.php?lang=EN,maxicopias.net,México,url,0
https://ssl2.e-pago.com.mx/pgs/jsp/cpagos/pdf/AvisodePrivacidad.pdf,ssl2.e-pago.com.mx,México,url,0
https://celexcurso.azc.uam.mx/user/view.php?id=3&course=10,celexcurso.azc.uam.mx,México,url,0
https://eefj.pjpuebla.gob.mx/index.php/servicios-escolares/alumnos/solicitud-de-documentos,eefj.pjpuebla.gob.mx,México,url,0
https://transparencia.uaem.mx/wp-content/uploads/2026/04/CONVENIO-SEGURIDAD-UAEM.pdf,transparencia.uaem.mx,México,url,0
http://transparencia.uach.mx/informacion_publica_de_oficio/fraccion_vii/PDU_2022_2028.pdf,transparencia.uach.mx,México,url,0
https://transparencia.sinaloa.gob.mx/p/concurso-transparencia-en-corto-sinaloa-2026,transparencia.sinaloa.gob.mx,México,url,0
http://moodlesanjose.sems.udg.mx/mod/page/view.php?id=42114,moodlesanjose.sems.udg.mx,México,url,0
https://iknium.campus.university/login/index.php?lang=en,iknium.campus.university,México,url,0
https://capacitacion.conade.gob.mx/course/management.php?categoryid=24&courseid=209,capacitacion.conade.gob.mx,México,url,0
https://ingles.fciencias.unam.mx/cursos/course/index.php?categoryid=45,ingles.fciencias.unam.mx,México,url,0
https://moodsi.cucea.udg.mx/auth/oauth2/login.php?id=1&wantsurl=%2F&sesskey=e1NnlyfSuj,moodsi.cucea.udg.mx,México,url,0
cude.online,cude.online,México,homepage,0
avafin.com.mx,avafin.com.mx,México,homepage,0
elearning.udemex.edu.mx,elearning.udemex.edu.mx,México,homepage,0
ler.uam.mx,ler.uam.mx,México,homepage,0
donativos.fundacionbbva.mx,donativos.fundacionbbva.mx,México,homepage,0
https://ameliejoyas.mx/cart,ameliejoyas.mx,México,url,0
importacioneschina.com,importacioneschina.com,México,homepage,0
app.sunone.io,app.sunone.io,México,homepage,0
implan.tijuana.gob.mx,implan.tijuana.gob.mx,México,homepage,0
shop.clip.mx,shop.clip.mx,México,homepage,0
https://admisiones.uabc.mx/contacto,admisiones.uabc.mx,México,url,0
siapi.com.mx,siapi.com.mx,México,homepage,0
unsub.andacredito.mx,unsub.andacredito.mx,México,homepage,0
developers.conekta.com,developers.conekta.com,México,homepage,0
plataformaunidev.com,plataformaunidev.com,México,homepage,0
https://areaprivada.icasas.mx/login,areaprivada.icasas.mx,México,url,0
dda.uaq.mx,dda.uaq.mx,México,homepage,0
https://diaca.chapingo.mx/paescolares,diaca.chapingo.mx,México,url,0
micheldomit.com,micheldomit.com,México,homepage,0
https://contaduria.fca.unam.mx/login/index.php,contaduria.fca.unam.mx,México,url,0
https://cesbaenlinea.cloud/login/index.php,cesbaenlinea.cloud,México,url,0
gymmx.com,gymmx.com,México,homepage,0
megacableinternet.mx,megacableinternet.mx,México,homepage,0
tecnica95aprende.milaulas.com,tecnica95aprende.milaulas.com,México,homepage,0
https://cdn.ledlightexpert.com/spec-sheets/RGL-STADIUMPRO-4-500WT1PS2A1.pdf,cdn.ledlightexpert.com,México,url,0
ocelote.zaragoza.unam.mx,ocelote.zaragoza.unam.mx,México,homepage,0
rutrutificadr.cl,rutrutificadr.cl,Chile,homepage,0
mi.tuves.cl,mi.tuves.cl,Chile,homepage,0
avanxa.com,avanxa.com,Chile,homepage,0
urco.cl,urco.cl,Chile,homepage,0
fogape.cl,fogape.cl,Chile,homepage,0
elconquistadorfm.net,elconquistadorfm.net,Chile,homepage,0
universidad-dgia.uct.cl,universidad-dgia.uct.cl,Chile,homepage,0
servicios.talca.cl,servicios.talca.cl,Chile,homepage,0
medicenter.cl,medicenter.cl,Chile,homepage,0
horalibre.cl,horalibre.cl,Chile,homepage,0
infobridge.cl,infobridge.cl,Chile,homepage,0
gops.cl,gops.cl,Chile,homepage,0
advance.uss.cl,advance.uss.cl,Chile,homepage,0
levelpropiedades.cl,levelpropiedades.cl,Chile,homepage,0
embonor.micoca-cola.cl,embonor.micoca-cola.cl,Chile,homepage,0
coreanachile.cl,coreanachile.cl,Chile,homepage,0
inscripcion.deporteazul.cl,inscripcion.deporteazul.cl,Chile,homepage,0
home.hcmfront.com,home.hcmfront.com,Chile,homepage,0
ironside.cl,ironside.cl,Chile,homepage,0
clobycotelopez.cl,clobycotelopez.cl,Chile,homepage,0
actualidad.udla.cl,actualidad.udla.cl,Chile,homepage,0
empresas.bancosecurity.cl,empresas.bancosecurity.cl,Chile,homepage,0
vlpc.providencia.cl,vlpc.providencia.cl,Chile,homepage,0
sv.nuevamasvida.cl,sv.nuevamasvida.cl,Chile,homepage,0
mibiotren.cl,mibiotren.cl,Chile,homepage,0
lacontadora.cl,lacontadora.cl,Chile,homepage,0
lodoro.cl,lodoro.cl,Chile,homepage,0
dimakonline.cl,dimakonline.cl,Chile,homepage,0
remateszarate.cl,remateszarate.cl,Chile,homepage,0
https://www.leylobby.gob.cl/lobistas,leylobby.gob.cl,Chile,url,0
https://mi.tarjetafamily.cl/pay_form,mi.tarjetafamily.cl,Chile,url,0
https://web.bancoripley.cl/onboarding,web.bancoripley.cl,Chile,url,0
https://www.carvuk.com/grabado-de-patente,carvuk.com,Chile,url,0
https://domino.cl/lenguaje-domino,domino.cl,Chile,url,0
https://www.macol.cl/contactanos,macol.cl,Chile,url,0
https://www.revisionestecnicas.cl/camaras,revisionestecnicas.cl,Chile,url,0
https://meagendas.com/contact,meagendas.com,Chile,url,0
https://www.becaticketjunaeb.cl/recuperar-clave-web,becaticketjunaeb.cl,Chile,url,0
https://www.benandfrank.cl/politica-de-privacidad,benandfrank.cl,Chile,url,0
https://bancoestado.trabajando.cl/terminos-y-condiciones,bancoestado.trabajando.cl,Chile,url,0
https://www.fullcopec.cl/terminos-y-condiciones,fullcopec.cl,Chile,url,0
https://informacion.e-mobility.cl/agenda-tu-test-drive,informacion.e-mobility.cl,Chile,url,0
https://www.granferiadecapacitacion.cl/lanzamientos,granferiadecapacitacion.cl,Chile,url,0
https://landings.destacame.cl/pro-equipos,landings.destacame.cl,Chile,url,0
https://buffalochile.cl/collections/ofertas-mujer,buffalochile.cl,Chile,url,0
https://ravenol.cl/catalogo-1/aceites-industriales,ravenol.cl,Chile,url,0
https://atakamaoutdoor.cl/collections/polars-mujer,atakamaoutdoor.cl,Chile,url,0
https://www.seguroscencosud.cl/landing/contacto,seguroscencosud.cl,Chile,url,0
https://tierramarillano.cl/regionales/,tierramarillano.cl,Chile,url,0
https://registro.fechida.org/clubes/ayuda.php,registro.fechida.org,Chile,url,0
https://www.directic.cl/BeSafe/DirecticHome/,directic.cl,Chile,url,0
https://adminpaxzu.recilock.cl/uploads/files/120RC342.pdf,adminpaxzu.recilock.cl,Chile,url,0
https://cloud.pintana.cl/index.php/s/qoqC9jMMqHzgM6k,cloud.pintana.cl,Chile,url,0
https://remates.cgrchile.com/garanty/Acceso/Registro,remates.cgrchile.com,Chile,url,0
https://sivoley.cl/cdn-cgi/l/email-protection,sivoley.cl,Chile,url,0
https://tiendadelpedregal.cl/producto/huevo-blanco-extra-20-un-cinta-azul/,tiendadelpedregal.cl,Chile,url,0
https://empleospublicos.cl/pub/convocatorias/convocatorias.aspx,empleospublicos.cl,Chile,url,0
https://sncae.mma.gob.cl/docs/manual/Manual_SNCAE_2020_final.pdf,sncae.mma.gob.cl,Chile,url,0
https://www.araucomaipu.cl/blog/deporte,araucomaipu.cl,Chile,url,0
https://tcgmatch.cl/cartas/riftbound,tcgmatch.cl,Chile,url,0
https://www.cobranzaonline.com/por_que_nosotros#section-casos-exito,cobranzaonline.com,Chile,url,0
https://www.hipotecariasecurity.cl/credito-hipotecario-con-subsidio,hipotecariasecurity.cl,Chile,url,0
https://farmaciaelquimico.cl/collections/pronto-vencimiento,farmaciaelquimico.cl,Chile,url,0
https://www.mallbarrioindependencia.cl/cartelera/el-pasajero-del-diablo,mallbarrioindependencia.cl,Chile,url,0
https://enac.cl/carrera/tecnologia/tecnico-en-construccion/,enac.cl,Chile,url,0
https://www.aulavirtual.onlinecollege.cl/admin/tool/dataprivacy/summary.php,aulavirtual.onlinecollege.cl,Chile,url,0
https://mel.mapfre.cl/portal/servicios/mapfreenlinea/,mel.mapfre.cl,Chile,url,0
https://www.sinim.gov.cl/documento_importante.php?id=994,sinim.gov.cl,Chile,url,0
https://w3.sgo.cl/wp-content/uploads/2021/08/PUENTE-CUNCUMEN-COQUIMBO.jpeg,w3.sgo.cl,Chile,url,0
https://ventasonline.kidzania.cl/schedules?start_date=2026-06-01,ventasonline.kidzania.cl,Chile,url,0
https://socovid.zenitseguros.cl/view/DatosContratante.aspx?cn=MQA=&ej=,socovid.zenitseguros.cl,Chile,url,0
https://agendavcm.udla.cl/2026/04/29/taller-de-preparacion-para-el-mundo-laboral-parte-1-2,agendavcm.udla.cl,Chile,url,0
https://www.talca.cl/wp-content/uploads/2025/06/formu.TRANSFER.ELECTRONICA-EMPRESA.docx,talca.cl,Chile,url,0
https://registrosocial.gob.cl/tramites-actualizacion-complemento-rectificacion#top,registrosocial.gob.cl,Chile,url,0
https://aplicacionesweb.cenabast.cl/appfarmacovigilancia/controllers/home_controller.asp,aplicacionesweb.cenabast.cl,Chile,url,0
https://primesuples.com/products/creatina-monohidrato-300-gr-primetech-2-vitaminas-primetech,primesuples.com,Chile,url,0
https://sergioescobarusados.cl/web/vehiculos/view?id=4639012,sergioescobarusados.cl,Chile,url,0
https://lms.educandus.cl/login/index.php?lang=fr,lms.educandus.cl,Chile,url,0
https://opinion.udla.cl/2026/03/28/el-acido-ascorbico-mitiga-el-estres-por-aluminio-mediante-un-mecanismo-antioxidante-mejorado-en-el-arandano,opinion.udla.cl,Chile,url,0
https://wallride.cl/cdn/shop/files/111111_0a7c3864-4eec-4e2b-a087-c5909f26f587_1800x1800.jpg?v=1762978659,wallride.cl,Chile,url,0
mundointernet.cl,mundointernet.cl,Chile,homepage,0
new.mibo.cl,new.mibo.cl,Chile,homepage,0
banca.me,banca.me,Chile,homepage,0
contenido.levelpropiedades.cl,contenido.levelpropiedades.cl,Chile,homepage,0
busesahumada.cl,busesahumada.cl,Chile,homepage,0
campusvirtual.preucvonline.cl,campusvirtual.preucvonline.cl,Chile,homepage,0
calidad.bionet.cl,calidad.bionet.cl,Chile,homepage,0
cruzblanca.cl,cruzblanca.cl,Chile,homepage,0
survias.cl,survias.cl,Chile,homepage,0
moss.cl,moss.cl,Chile,homepage,0
llamadoconcurso.utalca.cl,llamadoconcurso.utalca.cl,Chile,homepage,0
https://corporacion.cerronavia.cl/biblioteca/,corporacion.cerronavia.cl,Chile,url,0
https://tiendavoce.cl/collections/ultimas-tallas/products/mocasin-vizzano-pink-1187-464-14710-87476?_pos=38&_fid=5ddb031c1&_ss=c&variant=50046346723645,tiendavoce.cl,Chile,url,0
condor2.utalca.cl,condor2.utalca.cl,Chile,homepage,0
https://elfiniquito.cl/docs/Privacidad-elFiniquito.cl-08.05.26.pdf,elfiniquito.cl,Chile,url,0
https://calidad.ufro.cl/acreditacion-pregrado/,calidad.ufro.cl,Chile,url,0
https://sistemas.losangeles.cl/SSP/public/login,sistemas.losangeles.cl,Chile,url,0
https://alishaperfumes.cl/collections/paco-rabanne,alishaperfumes.cl,Chile,url,0
https://postgrados.udalba.cl/magister-en-gestion-de-la-convivencia-escolar-e-inclusion/,postgrados.udalba.cl,Chile,url,0
compliance.casinoexpress.cl,compliance.casinoexpress.cl,Chile,homepage,0
tellotec.cl,tellotec.cl,Chile,homepage,0
https://consumidores.pluxee.cl/buscador/servicios,consumidores.pluxee.cl,Chile,url,0
abchoy.com.ar,abchoy.com.ar,Argentina,homepage,0
normas.gba.gob.ar,normas.gba.gob.ar,Argentina,homepage,0
bersashop.com.ar,bersashop.com.ar,Argentina,homepage,0
novogar.com.ar,novogar.com.ar,Argentina,homepage,0
tiendaslandmark.com.ar,tiendaslandmark.com.ar,Argentina,homepage,0
astrogrow.com.ar,astrogrow.com.ar,Argentina,homepage,0
voltra.com.ar,voltra.com.ar,Argentina,homepage,0
bellkys.com.ar,bellkys.com.ar,Argentina,homepage,0
launion.digital,launion.digital,Argentina,homepage,0
paruolo.com.ar,paruolo.com.ar,Argentina,homepage,0
obrasocial.spf.gob.ar,obrasocial.spf.gob.ar,Argentina,homepage,0
ryrcomputacion.com,ryrcomputacion.com,Argentina,homepage,0
tienda.viveromario.com.ar,tienda.viveromario.com.ar,Argentina,homepage,0
calp.com.ar,calp.com.ar,Argentina,homepage,0
cbccampusvirtual.uba.ar,cbccampusvirtual.uba.ar,Argentina,homepage,0
crdmolina.grisinformatica.com,crdmolina.grisinformatica.com,Argentina,homepage,0
sycventas.com.ar,sycventas.com.ar,Argentina,homepage,0
srt.aulainstitucional.com.ar,srt.aulainstitucional.com.ar,Argentina,homepage,0
gestionesanteriores.buenosairescompras.gob.ar,gestionesanteriores.buenosairescompras.gob.ar,Argentina,homepage,0
gobiernoabierto.cordoba.gob.ar,gobiernoabierto.cordoba.gob.ar,Argentina,homepage,0
sanjuanempresas.bancosanjuan.com,sanjuanempresas.bancosanjuan.com,Argentina,homepage,0
profesionales.hospitalespanol.org.ar,profesionales.hospitalespanol.org.ar,Argentina,homepage,0
clubesmunicipales.pilar.gov.ar,clubesmunicipales.pilar.gov.ar,Argentina,homepage,0
preinscripciones.guarani.abc.gob.ar,preinscripciones.guarani.abc.gob.ar,Argentina,homepage,0
https://www.ativiajes.com/hoteles,ativiajes.com,Argentina,url,0
http://www.gigared.com.ar/todofutbol,gigared.com.ar,Argentina,url,0
https://www.unt.edu.ar/institucional,unt.edu.ar,Argentina,url,0
https://www.monline.com.ar/MenuRogelia,monline.com.ar,Argentina,url,0
https://www.uomax.com.ar/pies-321,uomax.com.ar,Argentina,url,0
https://www.ospoce.com.ar/prestadoresDiscos.php,ospoce.com.ar,Argentina,url,0
https://ramos31.suizoargentina.com.ar/principal,ramos31.suizoargentina.com.ar,Argentina,url,0
https://www.cooponlineweb.com.ar/AguadeOroySierrasChicas,cooponlineweb.com.ar,Argentina,url,0
https://www.cursos-uba.com.ar/rrhhanalista.html,cursos-uba.com.ar,Argentina,url,0
https://www.tedbodin.com/categorias/sale-sale-sale,tedbodin.com,Argentina,url,0
https://www.shopgallery.com/fragancias/masculinas,shopgallery.com,Argentina,url,0
https://www.mundijuegos.com.ar/player/compruebalo,mundijuegos.com.ar,Argentina,url,0
https://www.ferrovias.com.ar/varios/privacidad.php,ferrovias.com.ar,Argentina,url,0
https://www.textilayacucho.com.ar/telas/lurex/,textilayacucho.com.ar,Argentina,url,0
https://suenodorado.com.ar/colchon/king1/180x2001,suenodorado.com.ar,Argentina,url,0
https://idiomas.filo.uba.ar/es/product/256,idiomas.filo.uba.ar,Argentina,url,0
https://www.blaisten.com.ar/piletas%20de%20lavadero?_q=piletas%20de%20lavadero&map=ft,blaisten.com.ar,Argentina,url,0
https://prestadores.pami.org.ar/bot_consultas_prestador_normativa_vig.php?vm=2,prestadores.pami.org.ar,Argentina,url,0
https://deas.colproba.org.ar/index.php/deas/sorteos_realizados,deas.colproba.org.ar,Argentina,url,0
https://www.anastasiamonaco.com.ar/uy/productos/body-layer-1xy01,anastasiamonaco.com.ar,Argentina,url,0
https://arg.pathos-seo.com/page/5,arg.pathos-seo.com,Argentina,url,0
https://lasheras.gob.ar/hcd/,lasheras.gob.ar,Argentina,url,0
https://www.bedtime.com.ar/colchon-1-plaza-bedtime-gravity-lux-080x190cm,bedtime.com.ar,Argentina,url,0
https://www.blaque.com.ar/productos/bolso-de-viaje-ibiza-trenzado-lf2272cl,blaque.com.ar,Argentina,url,0
https://m-once.com/categoria/accesorios-para-mascotas/ahorque-estaca/,m-once.com,Argentina,url,0
https://es.produzindodelicias.com/author/igor/page/2,es.produzindodelicias.com,Argentina,url,0
https://www.cinemaadrogue.com/Peliculas?codPelicula=441,cinemaadrogue.com,Argentina,url,0
https://www.gratia.com.ar/acero/acero-dorado/anillos/anillos/r4065.html,gratia.com.ar,Argentina,url,0
https://www.agustisubastas.com/Default.aspx?mnu=detalle&sid=3234&lId=1,agustisubastas.com,Argentina,url,0
https://fancyyou.com.ar/my-account/?et-wishlist-page&add_to_wishlist=87348,fancyyou.com.ar,Argentina,url,0
https://www.elegircolegio.com/listado-de/colegios-en-buenos-aires/colegios-privados-en-tandil/,elegircolegio.com,Argentina,url,0
https://www.sanpretta.com/productos/mocasin-roma-azul-celeste-blanco-11gxf/?variant=1474737528,sanpretta.com,Argentina,url,0
https://www.freestyledeco.com.ar/cuadros-en-bastidor-canvas/arte-y-abstracto/hilma-af-klint,freestyledeco.com.ar,Argentina,url,0
https://www.farmaciasocial.com.ar/shop/product/combo-effaclar-duo-effaclar-gel-200ml-WS2464106,farmaciasocial.com.ar,Argentina,url,0
https://www.puntodeimpactoshop.com.ar/producto/pistola-bersa-thunder-45-ultra-compact-pro-dt-3,puntodeimpactoshop.com.ar,Argentina,url,0
https://www.liberocamisetas.com/todas-las-temporadas/temporada-2026/selecciones-2026/selecciones-2026-version-comercial1,liberocamisetas.com,Argentina,url,0
https://acuareladistribuidora.com/acuarela/index.php?view=category&id=1296,acuareladistribuidora.com,Argentina,url,0
rsvm.gob.pe,rsvm.gob.pe,Perú,homepage,0
tienda.sonepar.pe,tienda.sonepar.pe,Perú,homepage,0
itouchperu.pe,itouchperu.pe,Perú,homepage,0
unimaq.com.pe,unimaq.com.pe,Perú,homepage,0
columbia.pe,columbia.pe,Perú,homepage,0
web-media-prd.pandero.com.pe,web-media-prd.pandero.com.pe,Perú,homepage,0
salomonstore.com.pe,salomonstore.com.pe,Perú,homepage,0
maybelline.pe,maybelline.pe,Perú,homepage,0
fulldepor.com.pe,fulldepor.com.pe,Perú,homepage,0
ceps.uni.edu.pe,ceps.uni.edu.pe,Perú,homepage,0
menorca.pe,menorca.pe,Perú,homepage,0
aeo.com.pe,aeo.com.pe,Perú,homepage,0
inkfinity.pe,inkfinity.pe,Perú,homepage,0
bancaenlinea.bancoripley.com.pe,bancaenlinea.bancoripley.com.pe,Perú,homepage,0
blackanddecker.dinersclubmall.pe,blackanddecker.dinersclubmall.pe,Perú,homepage,0
registrodeenvios.olvacourier.com,registrodeenvios.olvacourier.com,Perú,homepage,0
latienditadedonpepe.dinersclubmall.pe,latienditadedonpepe.dinersclubmall.pe,Perú,homepage,0
agendatuservicio.mitsuiautomotriz.com,agendatuservicio.mitsuiautomotriz.com,Perú,homepage,0
san-miguel-de-cauri.doplim.com.pe,san-miguel-de-cauri.doplim.com.pe,Perú,homepage,0
campusvirtual.autonomadeica.edu.pe,campusvirtual.autonomadeica.edu.pe,Perú,homepage,0
https://posgrado.utea.edu.pe/admision,posgrado.utea.edu.pe,Perú,url,0
https://cultural.upc.edu.pe/programas,cultural.upc.edu.pe,Perú,url,0
https://vanzys.com/revit,vanzys.com,Perú,url,0
https://thn.pe/cart,thn.pe,Perú,url,0
https://infopucp.pucp.edu.pe/semana-infofest-2024,infopucp.pucp.edu.pe,Perú,url,0
https://www.isem.org.pe/empresa#info-cultura,isem.org.pe,Perú,url,0
https://udeapolis.com/terminos-y-condiciones,udeapolis.com,Perú,url,0
https://pbs.edu.pe/episodios/reuniones-de-trabajo.mp3,pbs.edu.pe,Perú,url,0
https://pure.uns.edu.pe/admin/workspace.xhtml,pure.uns.edu.pe,Perú,url,0
https://rsu.unitru.edu.pe/cecunt/index.php,rsu.unitru.edu.pe,Perú,url,0
https://www.squeeze.pe/web/about/politica-de-cookies,squeeze.pe,Perú,url,0
https://www.vlady.com.pe/reposteria/torta_helada/,vlady.com.pe,Perú,url,0
https://www.luxurybrands.com.pe/376?map=productClusterIds&order=OrderByTopSaleDESC,luxurybrands.com.pe,Perú,url,0
https://estacionkawaii.pe/categoria-producto/organizadores/,estacionkawaii.pe,Perú,url,0
https://www.diresapuno.gob.pe/red-collao/,diresapuno.gob.pe,Perú,url,0
"https://www.taurus.com.pe/cepillo-moldeador-mod.-air-pro-flex-6-in-1,1527762",taurus.com.pe,Perú,url,0
https://aula.minpe.edu.pe/courses/obtener-mis-certificados-sst12,aula.minpe.edu.pe,Perú,url,0
https://actualidad.educacionenred.pe/search?updated-max=2026-05-17T00:49:00-05:00&max-results=20&start=26&by-date=false,actualidad.educacionenred.pe,Perú,url,0
https://capittana.pe/collections/new-arrivals/products/moni-white,capittana.pe,Perú,url,0
https://www.samsung.com/pe/campaign/samsung-care-plus/,samsung.com,Perú,url,0
https://www.gdmmotorsac.com/Articulo?subfamilia=593,gdmmotorsac.com,Perú,url,0
https://www.estilos.pe/product-category/cabello/coloracion/ampollas-coloracion/,estilos.pe,Perú,url,0
https://www.astranautas.com/taller-de-robotica.php?q=robotica-evkids,astranautas.com,Perú,url,0
contadoresdeluruguay.com.uy,contadoresdeluruguay.com.uy,Uruguay,homepage,0
sophia.riggouniformes.com.uy,sophia.riggouniformes.com.uy,Uruguay,homepage,0
ontil.com.uy,ontil.com.uy,Uruguay,homepage,0
sportmarket.com.uy,sportmarket.com.uy,Uruguay,homepage,0
clubbps.com.uy,clubbps.com.uy,Uruguay,homepage,0
bioparque.montesdelplata.com.uy,bioparque.montesdelplata.com.uy,Uruguay,homepage,0
uruguay.viajeselcorteingleslatam.com,uruguay.viajeselcorteingleslatam.com,Uruguay,homepage,0
moodle.planagropecuario.org.uy,moodle.planagropecuario.org.uy,Uruguay,homepage,0
https://acropolis.org.uy/my-account,acropolis.org.uy,Uruguay,url,0
http://autoges.inavi.com.uy:8080/wfdesigner.jnlp,autoges.inavi.com.uy,Uruguay,url,0
https://www.berokiyasociados.com/Apartamento/113,berokiyasociados.com,Uruguay,url,0
https://helopal.club/cdn-cgi/l/email-protection,helopal.club,Uruguay,url,0
https://www.gameover.uy/showthread.php?18265-3clics&s=067c1fb53272ab084372b3fe69c91b5b&p=351663,gameover.uy,Uruguay,url,0
https://cottonflor.com.uy/productos/colchas-y-mantas/manta-linea-virtual,cottonflor.com.uy,Uruguay,url,0
https://terko.com.uy/contacto/,terko.com.uy,Uruguay,url,0
llantas247.com,llantas247.com,Ecuador,homepage,0
consultasecuador.com,consultasecuador.com,Ecuador,homepage,0
holcim.com.ec,holcim.com.ec,Ecuador,homepage,0
campusacademicoacec.milaulas.com,campusacademicoacec.milaulas.com,Ecuador,homepage,0
moodle.appolpreuniversitario.com,moodle.appolpreuniversitario.com,Ecuador,homepage,0
https://jacecuador.com/postventa,jacecuador.com,Ecuador,url,0
https://www.peigo.com.ec/pago-de-servicios,peigo.com.ec,Ecuador,url,0
https://www.cosede.gob.ec/programas-servicios/,cosede.gob.ec,Ecuador,url,0
https://www.derechosintelectuales.gob.ec/category/catalogo/,derechosintelectuales.gob.ec,Ecuador,url,0
https://www.ecuatorianatkd.com/tkd_rep_puntos_general_clasificacion.php?eve=277&cla=2,ecuatorianatkd.com,Ecuador,url,0
studyib.com,studyib.com,Venezuela,homepage,0
librosccs.com,librosccs.com,Venezuela,homepage,0
gciretturagrounellez.milaulas.com,gciretturagrounellez.milaulas.com,Venezuela,homepage,0
campusvirtual.uemateabolivar.com,campusvirtual.uemateabolivar.com,Venezuela,homepage,0
https://ticketgrupocanaima.com/ostar,ticketgrupocanaima.com,Venezuela,url,0
https://www.doplim.com.ve/reparacion-sr-74,doplim.com.ve,Venezuela,url,0
https://enviatusflores.com/categoria/golosinas,enviatusflores.com,Venezuela,url,0
https://condesalatin.com/cdn-cgi/l/email-protection,condesalatin.com,Venezuela,url,0
electromax.com.py,electromax.com.py,Paraguay,homepage,0
fuschia.com.py,fuschia.com.py,Paraguay,homepage,0
certificaciones.greatplacetowork.com.py,certificaciones.greatplacetowork.com.py,Paraguay,homepage,0
https://www.alemaniacell.com/huawei,alemaniacell.com,Paraguay,url,0
https://www.paracel.com.py/preguntas-frecuentes#cultura,paracel.com.py,Paraguay,url,0
https://pry.sika.com/es/contacto-paraguay.html,pry.sika.com,Paraguay,url,0
casadelasmedias.com.do,casadelasmedias.com.do,Rep. Dominicana,homepage,0
udoym-edu-do.zoom.us,udoym-edu-do.zoom.us,Rep. Dominicana,homepage,0
mao-en-el-corazon.blogspot.com,mao-en-el-corazon.blogspot.com,Rep. Dominicana,homepage,0
https://store.egauge.net/meters,store.egauge.net,Rep. Dominicana,url,0
https://distribuidoracorripio.com.do/marcas,distribuidoracorripio.com.do,Rep. Dominicana,url,0
feboda.info,feboda.info,Bolivia,homepage,0
posgradovirtual.fcyt.umss.edu.bo,posgradovirtual.fcyt.umss.edu.bo,Bolivia,homepage,0
https://www.uab.edu.bo/ventaja,uab.edu.bo,Bolivia,url,0
https://www.ceadbp.edu.bo/belleza-integral.html,ceadbp.edu.bo,Bolivia,url,0
chocolatestheocr.com,chocolatestheocr.com,Costa Rica,homepage,0
coleambientalistaelrobledealajuela.com,coleambientalistaelrobledealajuela.com,Costa Rica,homepage,0
https://pulserasbasha.com/contacto,pulserasbasha.com,Costa Rica,url,0
http://apuntescr.com/officesupplies.html,apuntescr.com,Costa Rica,url,0
picacia.sv,picacia.sv,El Salvador,homepage,0
directoriomedicodeelsalvador.com,directoriomedicodeelsalvador.com,El Salvador,homepage,0
https://midoctor.sv/davidcaceros,midoctor.sv,El Salvador,url,0
asiae.co.kr,asiae.co.kr,Guatemala,homepage,0
aulavirtualsaesap.ingenieria.usac.edu.gt,aulavirtualsaesap.ingenieria.usac.edu.gt,Guatemala,homepage,0
https://www.ebi.com.gt/pay-bi,ebi.com.gt,Guatemala,url,0
topbrandsint.com,topbrandsint.com,Panamá,homepage,0
credidemo.hn,credidemo.hn,Honduras,homepage,0
radiohit1047.com,radiohit1047.com,Nicaragua,homepage,0
